TimeBeginning,ElPanama_raw,ElPanama_KNN
2017-03-08 23:00:00,85.28411,85.28411
2017-03-09 00:00:00,15.14444,15.14444
2017-03-09 01:00:00,44.48312,44.48312
2017-03-09 02:00:00,,48.2070915599883
2017-03-09 03:00:00,,42.450362567506616
2017-03-09 04:00:00,1.53722,1.53722
2017-03-09 05:00:00,24.22334,24.22334
2017-03-09 06:00:00,23.59688,23.59688
2017-03-09 07:00:00,35.96549,35.96549
2017-03-09 08:00:00,5.08451,5.08451
2017-03-09 09:00:00,3.15584,3.15584
2017-03-09 10:00:00,52.776559999999996,52.776559999999996
2017-03-09 11:00:00,31.831490000000002,31.831490000000002
2017-03-09 12:00:00,45.22883,45.22883
2017-03-09 13:00:00,32.09861,32.09861
2017-03-09 14:00:00,19.41995,19.41995
2017-03-09 15:00:00,4.67111,4.67111
2017-03-09 16:00:00,37.542770000000004,37.542770000000004
2017-03-09 17:00:00,19.28639,19.28639
2017-03-09 18:00:00,29.86784,29.86784
2017-03-09 19:00:00,34.701440000000005,34.701440000000005
2017-03-09 20:00:00,24.767120000000002,24.767120000000002
2017-03-09 21:00:00,118.8665,118.8665
2017-03-09 22:00:00,145.06333999999998,145.06333999999998
2017-03-09 23:00:00,104.97148999999999,104.97148999999999
2017-03-10 00:00:00,83.55578,83.55578
2017-03-10 01:00:00,93.03376999999999,93.03376999999999
2017-03-10 02:00:00,154.66693999999998,154.66693999999998
2017-03-10 03:00:00,43.40033,43.40033
2017-03-10 04:00:00,14.893220000000001,14.893220000000001
2017-03-10 05:00:00,84.85322,84.85322
2017-03-10 06:00:00,96.93245,96.93245
2017-03-10 07:00:00,83.47628,83.47628
2017-03-10 08:00:00,42.26189,42.26189
2017-03-10 09:00:00,25.95962,25.95962
2017-03-10 10:00:00,8.32334,8.32334
2017-03-10 11:00:00,,41.75841832456929
2017-03-10 12:00:00,,44.301661133840796
2017-03-10 13:00:00,,44.623691459251596
2017-03-10 14:00:00,,43.95657454692005
2017-03-10 15:00:00,,43.222423640078034
2017-03-10 16:00:00,,42.16545755110364
2017-03-10 17:00:00,,40.0625397399229
2017-03-10 18:00:00,9.99284,9.99284
2017-03-10 19:00:00,108.77,108.77
2017-03-10 20:00:00,6.55049,6.55049
2017-03-10 21:00:00,44.71049,44.71049
2017-03-10 22:00:00,24.29012,24.29012
2017-03-10 23:00:00,44.1365,44.1365
2017-03-11 00:00:00,55.65923000000001,55.65923000000001
2017-03-11 01:00:00,8.725610000000001,8.725610000000001
2017-03-11 02:00:00,19.73795,19.73795
2017-03-11 03:00:00,15.02201,15.02201
2017-03-11 04:00:00,29.85512,29.85512
2017-03-11 05:00:00,,27.410049560746643
2017-03-11 06:00:00,2.5325599999999997,2.5325599999999997
2017-03-11 07:00:00,,28.63703570291145
2017-03-11 08:00:00,46.00634,46.00634
2017-03-11 09:00:00,21.45833,21.45833
2017-03-11 10:00:00,10.662230000000001,10.662230000000001
2017-03-11 11:00:00,,27.72346816554099
2017-03-11 12:00:00,,29.87933926985508
2017-03-11 13:00:00,,30.649349436102096
2017-03-11 14:00:00,,31.163148712694973
2017-03-11 15:00:00,,30.617954724690076
2017-03-11 16:00:00,,29.653488725299177
2017-03-11 17:00:00,,27.08736686187003
2017-03-11 18:00:00,,22.258818495568047
2017-03-11 19:00:00,3.13994,3.13994
2017-03-11 20:00:00,,20.889092382493796
2017-03-11 21:00:00,,23.433597220063056
2017-03-11 22:00:00,,23.540964572413092
2017-03-11 23:00:00,,22.3348820541544
2017-03-12 00:00:00,,19.848106308190562
2017-03-12 01:00:00,4.650440000000001,4.650440000000001
2017-03-12 02:00:00,,19.53456955832082
2017-03-12 03:00:00,,20.228292584274673
2017-03-12 04:00:00,,19.504144079607602
2017-03-12 05:00:00,8.94662,8.94662
2017-03-12 06:00:00,27.07262,27.07262
2017-03-12 07:00:00,3.12245,3.12245
2017-03-12 08:00:00,4.04306,4.04306
2017-03-12 09:00:00,,21.493163030873443
2017-03-12 10:00:00,38.67962,38.67962
2017-03-12 11:00:00,27.579829999999998,27.579829999999998
2017-03-12 12:00:00,,23.640709681562097
2017-03-12 13:00:00,,21.042189913283824
2017-03-12 14:00:00,5.62511,5.62511
2017-03-12 15:00:00,,19.150285146244855
2017-03-12 16:00:00,2.49122,2.49122
2017-03-12 17:00:00,,23.869552469969367
2017-03-12 18:00:00,,29.25779467119529
2017-03-12 19:00:00,33.33245,33.33245
2017-03-12 20:00:00,66.01966999999999,66.01966999999999
2017-03-12 21:00:00,,37.692557323673185
2017-03-12 22:00:00,,35.331496890434416
2017-03-12 23:00:00,,36.50618410625258
2017-03-13 00:00:00,,39.441401556665696
2017-03-13 01:00:00,,46.73557444533051
2017-03-13 02:00:00,97.27112,97.27112
2017-03-13 03:00:00,55.16633,55.16633
2017-03-13 04:00:00,,40.12452493793151
2017-03-13 05:00:00,,35.34176267330031
2017-03-13 06:00:00,34.05272,34.05272
2017-03-13 07:00:00,,31.94236663130569
2017-03-13 08:00:00,24.4205,24.4205
2017-03-13 09:00:00,80.02439,80.02439
2017-03-13 10:00:00,9.05633,9.05633
2017-03-13 11:00:00,12.86438,12.86438
2017-03-13 12:00:00,12.55751,12.55751
2017-03-13 13:00:00,0.92984,0.92984
2017-03-13 14:00:00,3.512,3.512
2017-03-13 15:00:00,,19.827948016361695
2017-03-13 16:00:00,,23.28156901190665
2017-03-13 17:00:00,,25.68744802070847
2017-03-13 18:00:00,,29.06417421698214
2017-03-13 19:00:00,48.16238,48.16238
2017-03-13 20:00:00,31.93484,31.93484
2017-03-13 21:00:00,,27.72211093709778
2017-03-13 22:00:00,,26.08954917247864
2017-03-13 23:00:00,,25.042032357718973
