,TS_station_point,9pntmin,9pntmax,9ptmean
2017-03-01 00:00:00,22.639317,1.1411947,24.019875,11.097967422222222
2017-03-01 01:00:00,9.5027053,0.67321588,10.258064000000001,5.201220931111111
2017-03-01 02:00:00,113.23309,3.8086093,113.23309,50.68752143333334
2017-03-01 03:00:00,93.659692,1.9353063,117.42068,50.96573785555556
2017-03-01 04:00:00,60.950464,0.020210397,155.82635000000002,52.207584821888894
2017-03-01 05:00:00,5.0514413,1.9072141,10.018025,4.775192844444444
2017-03-01 06:00:00,1.9187496,0.28215038000000003,2.204049,1.4583446377777778
2017-03-01 07:00:00,2.0239643000000003,0.3407396,2.2076349,1.4705829522222222
2017-03-01 08:00:00,18.460225,0.10143767000000001,109.75036999999999,34.383212987777775
2017-03-01 09:00:00,40.776569,0.0,141.27340999999998,42.98224727777777
2017-03-01 10:00:00,6.1883316,1.9053599,11.288358,4.863381477777779
2017-03-01 11:00:00,1.8905824,0.1857001,2.5358095,1.539513888888889
2017-03-01 12:00:00,0.078202532,0.0070751804000000005,0.10861176,0.060731479377777786
2017-03-01 13:00:00,7.4276491,1.3627559,7.652532100000001,4.441770544444444
2017-03-01 14:00:00,18.755718,2.5696536,19.049625,10.480080422222223
2017-03-01 15:00:00,101.62799,8.090486499999999,110.87685,57.59532627777779
2017-03-01 16:00:00,874.68082,193.66264999999999,978.80384,561.7176455555557
2017-03-01 17:00:00,955.12794,125.99380999999998,1124.3707,647.3262466666666
2017-03-01 18:00:00,1021.9978,178.89394,1092.0906,665.5828933333333
2017-03-01 19:00:00,3259.0711,185.09713,3259.0711,1546.0414366666669
2017-03-01 20:00:00,3304.4862000000003,183.4619,3694.1094,1593.0133533333335
2017-03-01 21:00:00,2138.8662999999997,8.874791100000001,3918.0517000000004,1600.8728373444446
2017-03-01 22:00:00,503.06145999999995,0.0,3620.0655,1292.7360094999997
2017-03-01 23:00:00,18.880261,0.0,4049.9480000000003,728.6908657777778
2017-03-02 00:00:00,1840.0134,0.0,4162.8432999999995,1847.122817
2017-03-02 01:00:00,438.26248,0.0,952.49154,377.96394562666666
2017-03-02 02:00:00,8.7008493,0.0,27.665503,10.002348827777775
2017-03-02 03:00:00,4.6359924,0.0,9.532574899999998,4.213733565555555
2017-03-02 04:00:00,3.6607912,0.14717461999999998,5.9013632000000005,3.001134607777778
2017-03-02 05:00:00,3.0549922,0.23538321,4.3303489,2.3112072944444444
2017-03-02 06:00:00,2.0603279,0.017932293999999998,147.95923,34.03985393755555
2017-03-02 07:00:00,0.039051756,0.0,125.80307,21.601758061777776
2017-03-02 08:00:00,0.0,0.0,72.11456199999999,10.117864598888888
2017-03-02 09:00:00,0.0,0.0,80.929036,11.685794077777778
2017-03-02 10:00:00,0.0,0.0,90.935748,13.97485618888889
2017-03-02 11:00:00,0.0,0.0,99.544202,16.27316998888889
2017-03-02 12:00:00,0.0,0.0,5.1634129,0.9735712911111111
2017-03-02 13:00:00,2.1623275,0.25386194,2.7922463,1.4078016333333332
2017-03-02 14:00:00,3.8511157000000003,0.11586614,7.727318,3.700659746666666
2017-03-02 15:00:00,29.968707,0.7811098,58.982052,28.851310511111112
2017-03-02 16:00:00,832.5912599999999,80.729602,1258.2995,596.8943135555555
2017-03-02 17:00:00,1166.9437,298.58761,1368.1705000000002,745.1738822222222
2017-03-02 18:00:00,1170.1216000000002,264.56395,1316.6724,745.2594788888889
2017-03-02 19:00:00,2567.8992,179.90035,2567.8992,1363.617458888889
2017-03-02 20:00:00,1725.383,180.88822,1798.2625,1031.0020155555555
2017-03-02 21:00:00,2002.8825,29.776784,3742.744,1570.579690111111
2017-03-02 22:00:00,224.96132,0.0,4132.5199,1072.6041183333334
2017-03-02 23:00:00,2.4952687,0.0,2050.6063,298.3275561888888
2017-03-03 00:00:00,0.0,0.0,105.34044999999999,13.02755345111111
2017-03-03 01:00:00,0.0,0.0,61.49595000000001,6.832883333333334
2017-03-03 02:00:00,0.0,0.0,56.541478,6.544066333333333
2017-03-03 03:00:00,0.0,0.0,73.312556,8.94124688888889
2017-03-03 04:00:00,0.0,0.0,87.17415799999999,11.027741666666666
2017-03-03 05:00:00,0.0,0.0,105.77891,15.062839755555554
2017-03-03 06:00:00,0.0,0.0,88.75101000000001,12.329541800000001
2017-03-03 07:00:00,0.7716277500000001,0.0,8.7190401,2.001498061555556
2017-03-03 08:00:00,0.88236334,0.0,3.0821443,1.2683522085555554
2017-03-03 09:00:00,0.76800603,0.0,2.820738,1.1326810328888888
2017-03-03 10:00:00,0.046710838000000005,0.0,6.7367127,0.8011711801
2017-03-03 11:00:00,0.0,0.0,1.4846211,0.1649579
2017-03-03 12:00:00,0.0,0.0,0.24787741,0.027541934444444444
2017-03-03 13:00:00,0.5262275,0.0,4.196193500000001,1.3087801578544445
2017-03-03 14:00:00,1.4785536,0.0,12.320580000000001,3.652271537333333
2017-03-03 15:00:00,2.8888817,0.0,30.820334,8.926327756133334
2017-03-03 16:00:00,72.56134999999999,0.0,340.64423999999997,118.29106902944444
2017-03-03 17:00:00,305.11003999999997,0.05615188,997.86953,386.9947699866667
2017-03-03 18:00:00,543.69605,25.366888,990.5138300000001,505.1339716666667
2017-03-03 19:00:00,856.54203,66.62878099999999,1347.2157,619.482499
2017-03-03 20:00:00,3255.7005,80.828126,4108.431299999999,1579.9438106666666
2017-03-03 21:00:00,2603.1993,4.5634288,4245.888,1607.4592986444445
2017-03-03 22:00:00,1519.3094,0.0,3156.3025,1391.348736322222
2017-03-03 23:00:00,189.31889999999999,0.0,776.5669700000001,306.52024797777773
