,TS_station_point,9pntmin,9pntmax,9ptmean
2017-03-04 12:00:00,1.7428747999999998,1.0255981,2.0452334999999997,1.5986135888888888
2017-03-04 13:00:00,0.0,0.0,0.0,0.0
2017-03-04 14:00:00,0.0,0.0,0.0,0.0
2017-03-04 15:00:00,0.0,0.0,0.0,0.0
2017-03-04 16:00:00,4.9583268,0.0,323.33372,101.88585964444444
2017-03-04 17:00:00,103.78078,62.795007,116.84306,91.88312933333333
2017-03-04 18:00:00,0.30596982,0.098984344,21.557258,6.429884802666667
2017-03-04 19:00:00,0.0,0.0,0.12690049,0.03694173411111111
2017-03-04 20:00:00,0.0,0.0,0.0,0.0
2017-03-04 21:00:00,0.0,0.0,0.0,0.0
2017-03-04 22:00:00,0.0,0.0,0.0,0.0
2017-03-04 23:00:00,94.080518,0.0,373.69338999999997,153.9188145555555
2017-03-05 00:00:00,0.047283784,0.010436385,0.081578861,0.04402769100000001
2017-03-05 01:00:00,0.0,0.0,0.0,0.0
2017-03-05 02:00:00,0.0,0.0,0.0,0.0
2017-03-05 03:00:00,0.0,0.0,0.0,0.0
2017-03-05 04:00:00,0.0,0.0,0.0,0.0
2017-03-05 05:00:00,37.998772,0.80381892,771.25977,235.89343375777779
2017-03-05 06:00:00,0.052736603,0.013728241,0.073418008,0.04414599722222221
2017-03-05 07:00:00,0.0,0.0,0.0,0.0
2017-03-05 08:00:00,0.0,0.0,0.0,0.0
2017-03-05 09:00:00,0.0,0.0,0.0,0.0
2017-03-05 10:00:00,0.0,0.0,0.0,0.0
2017-03-05 11:00:00,0.0,0.0,2568.9979,694.8531127155555
2017-03-05 12:00:00,1.2274589,0.41882427,1.5020839,0.982632211111111
2017-03-05 13:00:00,0.0,0.0,0.0,0.0
2017-03-05 14:00:00,0.0,0.0,0.0,0.0
2017-03-05 15:00:00,0.0,0.0,0.0,0.0
2017-03-05 16:00:00,52.968939,0.0,239.66440999999998,89.78020542222221
2017-03-05 17:00:00,46.691774,32.527860000000004,55.222496,42.438908999999995
2017-03-05 18:00:00,0.21692527,0.058688183,25.107478,8.023980856444446
2017-03-05 19:00:00,0.0,0.0,0.22834065,0.06490754444444444
2017-03-05 20:00:00,0.0,0.0,0.0,0.0
2017-03-05 21:00:00,0.0,0.0,0.0,0.0
2017-03-05 22:00:00,0.0,0.0,0.0,0.0
2017-03-05 23:00:00,224.69539999999998,0.0,689.04291,297.06790545555555
2017-03-06 00:00:00,0.0041553827,0.00043393006,0.01413106,0.004957382083333333
2017-03-06 01:00:00,0.0,0.0,0.0,0.0
2017-03-06 02:00:00,0.0,0.0,0.0,0.0
2017-03-06 03:00:00,0.0,0.0,0.0,0.0
2017-03-06 04:00:00,0.0,0.0,0.0,0.0
2017-03-06 05:00:00,17.331972999999998,0.0,65.96333,24.77903682222222
2017-03-06 06:00:00,2.0291259,0.27076925,2.0498521,1.4646676722222223
2017-03-06 07:00:00,0.0,0.0,0.0,0.0
2017-03-06 08:00:00,0.0,0.0,0.0,0.0
2017-03-06 09:00:00,0.0,0.0,0.0,0.0
2017-03-06 10:00:00,0.0,0.0,0.0,0.0
2017-03-06 11:00:00,0.0,0.0,390.30640999999997,107.69179956666667
2017-03-06 12:00:00,1.1741811999999998,0.55890189,1.3513061,0.9781514177777777
2017-03-06 13:00:00,0.0,0.0,0.0,0.0
2017-03-06 14:00:00,0.0,0.0,0.0,0.0
2017-03-06 15:00:00,0.0,0.0,0.0,0.0
